Total,Year,residence,region,wealth_q,eth_hoh,elderly_hoh,sex_hoh,mother_edu,bw_less_25,bw_equal_25,bw_available,low_bw,iron_supp,wmweight,anc_3_components,inst_delivery,early_bf,anc_4_visits,caesarean_del,health_check_after_birth,pnc_2_days,pnc_health_provider,pnc_mother
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,100.0,1.0142303318541364,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,0.0,1.0142303318541364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,0.0,1.0142303318541364,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,100.0,1.0142303318541364,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.7708971711799107,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,100.0,0.7708971711799107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Urban,South,Richest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Primary,0.0,1.0,1,8.975481611208407,100.0,0.7708971711799107,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Richest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,8.975481611208407,100.0,0.7708971711799107,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,0.0,0.7708971711799107,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.8454750218530476,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,1.0,1,8.975481611208407,100.0,0.8454750218530476,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.8454750218530476,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.975481611208407,100.0,0.8454750218530476,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0
Total,2012,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,0.0,1,8.975481611208407,100.0,0.426130718984357,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Higher,0.0,0.0,1,8.975481611208407,100.0,0.426130718984357,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.426130718984357,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.426130718984357,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,1.0,1,8.975481611208407,0.0,0.426130718984357,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.426130718984357,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.975481611208407,100.0,0.426130718984357,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,,,0,8.975481611208407,100.0,0.9208143802359924,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,0.0,0.9208143802359924,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,0.0,0.9208143802359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.975481611208407,100.0,0.9208143802359924,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,8.975481611208407,100.0,0.9208143802359924,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,,,0,8.975481611208407,100.0,0.9208143802359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.975481611208407,100.0,0.9208143802359924,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Higher,0.0,1.0,1,8.975481611208407,100.0,0.9208143802359924,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,,,0,8.975481611208407,100.0,0.9208143802359924,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,,,0,8.975481611208407,100.0,0.7382391151892009,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.7382391151892009,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Primary,,,0,72.48062015503875,100.0,0.7382391151892009,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,0.0,0.7382391151892009,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,8.975481611208407,100.0,0.7299138379919452,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: None/ECE,0.0,0.0,1,8.975481611208407,100.0,0.7299138379919452,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,8.975481611208407,100.0,0.7299138379919452,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,1.0282776349614395,100.0,0.7602072208925053,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.7602072208925053,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Primary,,,0,8.975481611208407,100.0,0.7602072208925053,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,1.0,1,8.975481611208407,100.0,0.7602072208925053,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.7602072208925053,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Secondary,0.0,0.0,1,1.0282776349614395,100.0,0.9442249153267378,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,1.0,0.0,1,8.975481611208407,100.0,0.9442249153267378,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Secondary,,,0,8.975481611208407,100.0,0.8347569615223481,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.8347569615223481,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Primary,0.0,1.0,1,8.975481611208407,100.0,0.8347569615223481,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,,,0,8.975481611208407,0.0,0.7851154189380566,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,100.0,0.7851154189380566,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Rich,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,0.0,0.0,1,1.0282776349614395,100.0,0.7851154189380566,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Primary,,,0,1.0282776349614395,100.0,0.7851154189380566,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Rich,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,0.0,1.0,1,8.975481611208407,0.0,0.7851154189380566,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,,,0,1.0282776349614395,100.0,0.7785747605247415,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,1.0282776349614395,100.0,0.7785747605247415,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,1.0282776349614395,100.0,0.7785747605247415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Primary,,,0,72.48062015503875,100.0,0.7785747605247415,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: None/ECE,0.0,0.0,1,8.975481611208407,100.0,0.7785747605247415,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,1.0,1,8.975481611208407,100.0,0.7785747605247415,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,1.0,0.0,1,8.975481611208407,100.0,0.7785747605247415,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,,,0,8.653846153846153,0.0,0.7785747605247415,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,1.0282776349614395,100.0,0.8979460725313617,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,1.0,1,8.975481611208407,100.0,0.8979460725313617,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.8979460725313617,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0
Total,2012,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.8979460725313617,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,1.0282776349614395,0.0,0.8979460725313617,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,1.0282776349614395,100.0,0.8979460725313617,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,1.0282776349614395,100.0,0.9493826706255338,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,1.0282776349614395,100.0,0.9493826706255338,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,0.0,0.9493826706255338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.653846153846153,0.0,0.9208143802359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,1.0282776349614395,100.0,0.9208143802359924,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: None/ECE,1.0,0.0,1,72.48062015503875,0.0,0.9208143802359924,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,1.0,0.0,1,72.48062015503875,0.0,0.9208143802359924,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,1.0282776349614395,0.0,0.9208143802359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Primary,,,0,8.975481611208407,0.0,0.9208143802359924,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Mon-Khmer,Elderly HoH: NO,Female,Mother Edu: Primary,0.0,1.0,1,8.975481611208407,100.0,0.7230555871651752,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,72.48062015503875,100.0,0.7230555871651752,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,0.0,0.7230555871651752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,72.48062015503875,0.0,0.7230555871651752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,0.0,0.3882179094374741,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,0.0,0.3882179094374741,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,1.0282776349614395,100.0,0.3882179094374741,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,1.0,0.0,1,72.48062015503875,100.0,0.3882179094374741,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,72.48062015503875,0.0,0.9389883482669656,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Mon-Khmer,Elderly HoH: YES,Male,Mother Edu: None/ECE,,,0,72.48062015503875,100.0,0.9389883482669656,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Mon-Khmer,Elderly HoH: YES,Male,Mother Edu: Primary,,,0,72.48062015503875,0.0,0.9389883482669656,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Mon-Khmer,Elderly HoH: NO,Female,Mother Edu: Primary,,,0,72.48062015503875,0.0,0.9389883482669656,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,8.975481611208407,0.0,0.9389883482669656,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,1.0,0.0,1,72.48062015503875,0.0,0.9389883482669656,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,0.0,0.9389883482669656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Rich,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Secondary,0.0,0.0,1,1.0282776349614395,100.0,0.9208143802359924,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,100.0,0.9208143802359924,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,1.0282776349614395,100.0,0.94989272908555,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,0.0,1.0,1,8.975481611208407,0.0,0.94989272908555,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,72.48062015503875,0.0,0.94989272908555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.3815703424950516,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0
Total,2012,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,1.0282776349614395,100.0,0.3815703424950516,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,100.0,0.3815703424950516,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,8.975481611208407,100.0,0.3815703424950516,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,8.975481611208407,0.0,0.9554314621997516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,72.48062015503875,0.0,0.9554314621997516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,1.0282776349614395,0.0,0.9554314621997516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,1.0282776349614395,0.0,0.9554314621997516,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,72.48062015503875,0.0,0.9554314621997516,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,72.48062015503875,0.0,0.9554314621997516,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,0.0,0.9554314621997516,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.975481611208407,0.0,0.9554314621997516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,72.48062015503875,0.0,0.9554314621997516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,8.975481611208407,100.0,0.9554314621997516,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,1.0,1,8.975481611208407,100.0,0.9554314621997516,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Female,Mother Edu: Primary,0.0,0.0,1,1.0282776349614395,100.0,0.9528427065050702,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,72.48062015503875,0.0,0.9528427065050702,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,8.975481611208407,0.0,0.9528427065050702,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Middle,Mon-Khmer,Elderly HoH: YES,Male,Mother Edu: Secondary,,,0,8.975481611208407,0.0,0.9528427065050702,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,1.0282776349614395,0.0,0.9528427065050702,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,1.0282776349614395,0.0,0.8853984425346082,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,72.48062015503875,0.0,0.8853984425346082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2012,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.975481611208407,100.0,0.8853984425346082,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,72.48062015503875,0.0,0.8853984425346082,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,8.975481611208407,0.0,0.8853984425346082,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2012,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,8.975481611208407,0.0,0.8853984425346082,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
